id,season,year,name,full_name,url,status,category,prize,country,city
3086,1992-1993,1993,German Open Snooker Ranking - Event 14 - 1 Star,1993 German Open Snooker Ranking - Event 14 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-14-1-star/1993/3086,Amateur,National Ranking,0.0,Germany,Aachen
3087,1992-1993,1993,German Open Snooker Ranking - Event 15 - 1 Star,1993 German Open Snooker Ranking - Event 15 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-15-1-star/1993/3087,Amateur,National Ranking,0.0,Germany,Flensburg
3017,1992-1993,1993,German Open Snooker Ranking - Event 12 - 1 Star,1993 German Open Snooker Ranking - Event 12 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-12-1-star/1993/3017,Amateur,National Ranking,0.0,Germany,Dornstadt
3016,1992-1993,1993,German Open Snooker Ranking - Event 11 - 1 Star,1993 German Open Snooker Ranking - Event 11 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-11-1-star/1993/3016,Amateur,National Ranking,0.0,Germany,Munich
3018,1992-1993,1993,German Open Snooker Ranking - Event 13 - 1 Star,1993 German Open Snooker Ranking - Event 13 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-13-1-star/1993/3018,Amateur,National Ranking,0.0,Germany,Münster
580,1992-1993,1993,Pontins Professional,1993 Pontins Professional,https://cuetracker.net/tournaments/pontins-professional/1993/580,Professional,Non-ranking,3500.0,Wales,Prestatyn
2939,1992-1993,1993,German Open Snooker Ranking - Event 10 - 2 Stars,1993 German Open Snooker Ranking - Event 10 - 2 Stars,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-10-2-stars/1993/2939,Amateur,National Ranking,0.0,Germany,Bochum
2299,1992-1993,1993,Womens World Championship,1993 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/1993/2299,Amateur,World Event,34600.0,England,Blackpool
464,1992-1993,1993,World Championship,1993 World Championship,https://cuetracker.net/tournaments/world-championship/1993/464,Professional,Ranking,742400.0,England,Sheffield
2938,1992-1993,1993,German Open Snooker Ranking - Event 9 - 4 Stars - Gelsenkirchen Open,1993 German Open Snooker Ranking - Event 9 - 4 Stars - Gelsenkirchen Open,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-9-4-stars-gelsenkirchen-open/1993/2938,Pro-am,National Ranking,0.0,Germany,Gelsenkirchen
2937,1992-1993,1993,German Open Snooker Ranking - Event 8 - 2 Stars,1993 German Open Snooker Ranking - Event 8 - 2 Stars,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-8-2-stars/1993/2937,Amateur,National Ranking,0.0,Germany,Gifhorn
2935,1992-1993,1993,German Open Snooker Ranking - Event 6 - 1 Star,1993 German Open Snooker Ranking - Event 6 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-6-1-star/1993/2935,Amateur,National Ranking,0.0,Germany,Dornstadt
2936,1992-1993,1993,German Open Snooker Ranking - Event 7 - 1 Star,1993 German Open Snooker Ranking - Event 7 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-7-1-star/1993/2936,Amateur,National Ranking,0.0,Germany,Bielefeld
2934,1992-1993,1993,German Open Snooker Ranking - Event 5 - 3 Stars - Münster Open,1993 German Open Snooker Ranking - Event 5 - 3 Stars - Münster Open,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-5-3-stars-munster-open/1993/2934,Pro-am,National Ranking,0.0,Germany,Münster
466,1992-1993,1993,International Open,1993 International Open,https://cuetracker.net/tournaments/international-open/1993/466,Professional,Ranking,149000.0,England,Plymouth
2923,1992-1993,1993,German Open Snooker Ranking - Event 2 - 1 Star,1993 German Open Snooker Ranking - Event 2 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-2-1-star/1993/2923,Amateur,National Ranking,328.0,Germany,Munich
2932,1992-1993,1993,German Open Snooker Ranking - Event 3 - 1 Star,1993 German Open Snooker Ranking - Event 3 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-3-1-star/1993/2932,Amateur,National Ranking,0.0,Germany,Aachen
2933,1992-1993,1993,German Open Snooker Ranking - Event 4 - 1 Star,1993 German Open Snooker Ranking - Event 4 - 1 Star,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-4-1-star/1993/2933,Amateur,National Ranking,0.0,Germany,Gifhorn
467,1992-1993,1993,Irish Masters,1993 Irish Masters,https://cuetracker.net/tournaments/irish-masters/1993/467,Professional,Invitational,180000.0,Ireland,Kill
2921,1992-1993,1993,German Open Snooker Ranking - Event 1 - 4 Stars - Dornstadt Open,1993 German Open Snooker Ranking - Event 1 - 4 Stars - Dornstadt Open,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-1-4-stars-dornstadt-open/1993/2921,Pro-am,National Ranking,2640.0,Germany,Dornstadt
468,1992-1993,1993,Asian Open,1993 Asian Open,https://cuetracker.net/tournaments/asian-open/1993/468,Professional,Ranking,179750.0,Thailand,Bangkok
470,1992-1993,1993,British Open,1993 British Open,https://cuetracker.net/tournaments/british-open/1993/470,Professional,Ranking,249800.0,England,Derby
471,1992-1993,1993,European Open,1993 European Open,https://cuetracker.net/tournaments/european-open/1993/471,Professional,Ranking,150000.0,Belgium,Antwerp
472,1992-1993,1993,Masters,1993 Masters,https://cuetracker.net/tournaments/masters/1993/472,Professional,Invitational,390000.0,England,London
469,1992-1993,1993,Extra Challenge,1993 Extra Challenge,https://cuetracker.net/tournaments/extra-challenge/1993/469,Professional,Invitational,30000.0,Thailand,Bangkok
476,1992-1993,1993,Strachan Challenge - Event 3,1993 Strachan Challenge - Event 3,https://cuetracker.net/tournaments/strachan-challenge-event-3/1993/476,Professional,Minor Ranking,25050.0,England,Aldershot
662,1992-1993,1993,European Challenge,1993 European Challenge,https://cuetracker.net/tournaments/european-challenge/1993/662,Professional,Non-ranking,50000.0,France,Epernay
473,1992-1993,1993,Welsh Open,1993 Welsh Open,https://cuetracker.net/tournaments/welsh-open/1993/473,Professional,Ranking,140000.0,Wales,Newport
465,1992-1993,1993,European League,1993 European League,https://cuetracker.net/tournaments/european-league/1993/465,Professional,League,35000.0,,Various
477,1992-1993,1993,Strachan Challenge - Event 2,1993 Strachan Challenge - Event 2,https://cuetracker.net/tournaments/strachan-challenge-event-2/1993/477,Professional,Minor Ranking,25050.0,England,Sheffield
1419,1992-1993,1993,Belgian Amateur Championship,1993 Belgian Amateur Championship,https://cuetracker.net/tournaments/belgian-amateur-championship/1993/1419,Amateur,National Championship,0.0,Belgium,Antwerp
1453,1992-1993,1993,Canadian Championship,1993 Canadian Championship,https://cuetracker.net/tournaments/canadian-championship/1993/1453,Pro-am,National Championship,0.0,Canada,Saskatoon
1573,1992-1993,1993,Dutch Amateur Championship,1993 Dutch Amateur Championship,https://cuetracker.net/tournaments/dutch-amateur-championship/1993/1573,Amateur,National Championship,0.0,Netherlands,Amsterdam
2374,1992-1993,1993,Dutch Open,1993 Dutch Open,https://cuetracker.net/tournaments/dutch-open/1993/2374,Pro-am,Event,0.0,Netherlands,Breda
1893,1992-1993,1993,English Amateur Championship,1993 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/1993/1893,Amateur,National Championship,0.0,England,Various
1787,1992-1993,1993,Iceland Amateur Championship,1993 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/1993/1787,Amateur,National Championship,0.0,Iceland,Unknown
1775,1992-1993,1993,Indian Amateur Championship,1993 Indian Amateur Championship,https://cuetracker.net/tournaments/indian-amateur-championship/1993/1775,Amateur,National Championship,0.0,India,Unknown
1508,1992-1993,1993,Irish Amateur Championship,1993 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/1993/1508,Amateur,National Championship,0.0,Ireland,Unknown
571,1992-1993,1993,Irish Professional Championship,1993 Irish Professional Championship,https://cuetracker.net/tournaments/irish-professional-championship/1993/571,Professional,Non-ranking,16000.0,Ireland,Cork
1544,1992-1993,1993,Malta Amateur Championship,1993 Malta Amateur Championship,https://cuetracker.net/tournaments/malta-amateur-championship/1993/1544,Amateur,National Championship,0.0,Malta,Unknown
1754,1992-1993,1993,Northern Ireland Amateur Championship,1993 Northern Ireland Amateur Championship,https://cuetracker.net/tournaments/northern-ireland-amateur-championship/1993/1754,Amateur,National Championship,0.0,Northern Ireland,Unknown
1620,1992-1993,1993,Polish Amateur Championship,1993 Polish Amateur Championship,https://cuetracker.net/tournaments/polish-amateur-championship/1993/1620,Amateur,National Championship,0.0,Poland,Unknown
1801,1992-1993,1993,Swedish Amateur Championship,1993 Swedish Amateur Championship,https://cuetracker.net/tournaments/swedish-amateur-championship/1993/1801,Amateur,National Championship,0.0,Sweden,Unknown
1672,1992-1993,1993,United States Amateur Championship,1993 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/1993/1672,Amateur,National Championship,0.0,United States,Aurora
1717,1992-1993,1993,Welsh Amateur Championship,1993 Welsh Amateur Championship,https://cuetracker.net/tournaments/welsh-amateur-championship/1993/1717,Amateur,National Championship,0.0,Wales,Unknown
437,1994-1995,1994,European Open,1994 European Open,https://cuetracker.net/tournaments/european-open/1994/437,Professional,Ranking,297730.0,Belgium,Antwerp
1129,1994-1995,1994,World Amateur Championship - Men,1994 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/1994/1129,Amateur,World Event,0.0,South Africa,Johannesburg
439,1994-1995,1994,Malta Grand Prix,1994 Malta Grand Prix,https://cuetracker.net/tournaments/malta-grand-prix/1994/439,Professional,Invitational,16500.0,Malta,Valetta
438,1994-1995,1994,UK Championship,1994 UK Championship,https://cuetracker.net/tournaments/uk-championship/1994/438,Professional,Ranking,372025.0,England,Preston
2904,1994-1995,1994,Merseyside Professional,1994 Merseyside Professional,https://cuetracker.net/tournaments/merseyside-professional/1994/2904,Professional,Non-ranking,0.0,England,Liverpool
1056,1994-1995,1994,WPBSA Minor Tour - Event 1,1994 WPBSA Minor Tour - Event 1,https://cuetracker.net/tournaments/wpbsa-minor-tour-event-1/1994/1056,Professional,Non-ranking,14000.0,Belgium,Antwerp
440,1994-1995,1994,Benson and Hedges Championship,1994 Benson and Hedges Championship,https://cuetracker.net/tournaments/benson-and-hedges-championship/1994/440,Professional,Non-ranking,30000.0,England,Edinburgh
441,1994-1995,1994,Grand Prix,1994 Grand Prix,https://cuetracker.net/tournaments/grand-prix/1994/441,Professional,Ranking,337800.0,England,Derby
442,1994-1995,1994,Dubai Classic,1994 Dubai Classic,https://cuetracker.net/tournaments/dubai-classic/1994/442,Professional,Ranking,220795.0,United Arab Emirates,Dubai
444,1994-1995,1994,Scottish Masters,1994 Scottish Masters,https://cuetracker.net/tournaments/scottish-masters/1994/444,Professional,Invitational,155000.0,Scotland,Motherwell
1673,1994-1995,1994,United States Amateur Championship,1994 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/1994/1673,Amateur,National Championship,0.0,United States,Aurora
1183,1994-1995,1994,World Under-21 Championship - Men,1994 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/1994/1183,Amateur,World Event,0.0,Finland,Helsinki
1164,1994-1995,1994,European Championships - Men,1994 European Championships - Men,https://cuetracker.net/tournaments/european-championships-men/1994/1164,Amateur,Continental Event,0.0,Hungary,Budapest
1248,1994-1995,1994,Asian Championship,1994 Asian Championship,https://cuetracker.net/tournaments/asian-championship/1994/1248,Amateur,Continental Event,0.0,Bangladesh,Dhaka
1400,1994-1995,1994,Asian Under-21 Championship,1994 Asian Under-21 Championship,https://cuetracker.net/tournaments/asian-under-21-championship/1994/1400,Amateur,Continental Event,0.0,Brunei,Unknown
2570,1993-1994,1994,Pontins Spring Open,1994 Pontins Spring Open,https://cuetracker.net/tournaments/pontins-spring-open/1994/2570,Pro-am,Event,0.0,Wales,Prestatyn
2470,1993-1994,1994,Scottish Amateur Championship,1994 Scottish Amateur Championship,https://cuetracker.net/tournaments/scottish-amateur-championship/1994/2470,Amateur,National Championship,200.0,Scotland,Glasgow
2298,1993-1994,1994,Womens World Championship,1994 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/1994/2298,Amateur,World Event,17200.0,India,New Delhi
579,1993-1994,1994,Pontins Professional,1994 Pontins Professional,https://cuetracker.net/tournaments/pontins-professional/1994/579,Professional,Non-ranking,12000.0,Wales,Prestatyn
446,1993-1994,1994,World Championship,1994 World Championship,https://cuetracker.net/tournaments/world-championship/1994/446,Professional,Ranking,1026400.0,England,Sheffield
1296,1993-1994,1994,African Championship - Men,1994 African Championship - Men,https://cuetracker.net/tournaments/african-championship-men/1994/1296,Amateur,Continental Event,0.0,Mauritius,Port Louis
449,1993-1994,1994,British Open,1994 British Open,https://cuetracker.net/tournaments/british-open/1994/449,Professional,Ranking,199640.0,England,Plymouth
450,1993-1994,1994,Irish Masters,1994 Irish Masters,https://cuetracker.net/tournaments/irish-masters/1994/450,Professional,Invitational,190000.0,Ireland,Kill
3236,1993-1994,1994,German Open Snooker Ranking - Event 2 - 3 Stars - Gifhorn Open,1994 German Open Snooker Ranking - Event 2 - 3 Stars - Gifhorn Open,https://cuetracker.net/tournaments/german-open-snooker-ranking-event-2-3-stars-gifhorn-open/1994/3236,Amateur,National Ranking,0.0,Germany,Gifhorn
456,1993-1994,1994,Strachan Challenge - Event 2,1994 Strachan Challenge - Event 2,https://cuetracker.net/tournaments/strachan-challenge-event-2/1994/456,Professional,Non-ranking,17000.0,England,Leicester
451,1993-1994,1994,Thailand Open,1994 Thailand Open,https://cuetracker.net/tournaments/thailand-open/1994/451,Professional,Ranking,178695.0,Thailand,Bangkok
1267,1993-1994,1994,Oceania Championship,1994 Oceania Championship,https://cuetracker.net/tournaments/oceania-championship/1994/1267,Amateur,Continental Event,0.0,New Zealand,Pukekohe
455,1993-1994,1994,Strachan Challenge - Event 1,1994 Strachan Challenge - Event 1,https://cuetracker.net/tournaments/strachan-challenge-event-1/1994/455,Professional,Non-ranking,17000.0,England,Aldershot
452,1993-1994,1994,International Open,1994 International Open,https://cuetracker.net/tournaments/international-open/1994/452,Professional,Ranking,150000.0,England,Bournemouth
453,1993-1994,1994,Masters,1994 Masters,https://cuetracker.net/tournaments/masters/1994/453,Professional,Invitational,415000.0,England,London
454,1993-1994,1994,Welsh Open,1994 Welsh Open,https://cuetracker.net/tournaments/welsh-open/1994/454,Professional,Ranking,138285.0,Wales,Newport
2039,1993-1994,1994,Australian Open Championship,1994 Australian Open Championship,https://cuetracker.net/tournaments/australian-open-championship/1994/2039,Pro-am,Continental Event,0.0,Australia,Unknown
